state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Bihar,Sheikhpura,Shekhpura APMC,Bottle gourd,Bottle Gourd,FAQ,22/08/2026,2545,2700,2610
Bihar,Sheikhpura,Shekhpura APMC,Cucumbar(Kheera),Cucumbar,FAQ,22/08/2026,3445,3600,3510
Bihar,Sheikhpura,Shekhpura APMC,Wheat,147 Average,FAQ,22/08/2026,2500,2675,2580
Bihar,Sheikhpura,Shekhpura APMC,Brinjal,Arkasheela Mattigulla,FAQ,22/08/2026,3345,3500,3420
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,22/08/2026,1367,1367,1367
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,22/08/2026,699,699,699
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,22/08/2026,2400,2400,2400
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,22/08/2026,1420,1420,1420
Punjab,Amritsar,Rayya APMC,Brinjal,Round,FAQ,22/08/2026,2038,2038,2038
Bihar,Sheikhpura,Barbigha APMC,Brinjal,Arkasheela Mattigulla,FAQ,22/08/2026,3380,3510,3440
Bihar,Sheikhpura,Barbigha APMC,Bottle gourd,Bottle Gourd,FAQ,22/08/2026,2500,2645,2570
Bihar,Sheikhpura,Barbigha APMC,Wheat,147 Average,FAQ,22/08/2026,2500,2700,2580
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,22/08/2026,6500,7500,7000
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,22/08/2026,705,705,705
Bihar,Sheikhpura,Barbigha APMC,Bitter gourd,Bitter Gourd,FAQ,22/08/2026,3350,3500,3420
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,22/08/2026,900,900,900
Bihar,Sheikhpura,Barbigha APMC,Cucumbar(Kheera),Cucumbar,FAQ,22/08/2026,3440,3600,3510
Andhra Pradesh,YSR Kadapa,Mydukur APMC,Paddy(Common),Masuri,Local,22/08/2026,2900,3100,3000
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,22/08/2026,758,758,758
Punjab,Amritsar,Rayya APMC,Cauliflower,Local,FAQ,22/08/2026,3185,3185,3185
Bihar,Sheikhpura,Shekhpura APMC,Bitter gourd,Bitter Gourd,FAQ,22/08/2026,3522,3700,3610
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,22/08/2026,1100,1100,1100
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,22/08/2026,2069,2069,2069
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,22/08/2026,1797,1797,1797
