state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,13/07/2026,1135,1135,1135
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,13/07/2026,731,731,731
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,13/07/2026,1394,1394,1394
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,13/07/2026,7500,7500,7500
Punjab,Amritsar,Rayya APMC,Potato,Other,FAQ,13/07/2026,648,648,648
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,13/07/2026,900,1000,950
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,13/07/2026,506,506,506
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,13/07/2026,800,900,850
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,13/07/2026,1128,1128,1128
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,13/07/2026,800,900,850
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,13/07/2026,1828,1828,1828
Telangana,Bhadradri Kothagudem,Dammapet APMC,Paddy(Common),1001,FAQ,13/07/2026,2400,2400,2400
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,13/07/2026,1546,1546,1546
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,13/07/2026,717,717,717
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,13/07/2026,926,926,926
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,13/07/2026,2120,2120,2120
