state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Groundnut,Local,Local,23/07/2026,6700,6700,6700
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,23/07/2026,710,710,710
Keralam,Pathanamthitta,Ranniangadi Market,Coconut,Other,Local,23/07/2026,5000,5500,5000
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,23/07/2026,6000,6000,6000
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),Paddy,FAQ,23/07/2026,2500,2500,2500
Keralam,Kollam,Punalur Market,Jack Fruit(Ripe),Other,Local,23/07/2026,1600,2200,2000
Tripura,Dhalai,Kulai APMC,Bhindi(Ladies Finger),Bhindi,Grade B,23/07/2026,3500,4000,3800
Keralam,Pathanamthitta,Ranniangadi Market,Cowpea(Veg),Cowpea (Veg),Local,23/07/2026,6500,6800,6600
Keralam,Kollam,Punalur Market,Tomato,Other,Large,23/07/2026,3600,4300,4000
Keralam,Kollam,Punalur Market,Potato,Potato,Medium,23/07/2026,3400,4000,3800
Keralam,Kollam,Punalur Market,Onion,Onion,Medium,23/07/2026,3500,4000,3800
Keralam,Kollam,Punalur Market,Pineapple,Pine Apple,Local,23/07/2026,3000,4500,3500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2026,920,920,920
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,23/07/2026,1130,1130,1130
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,23/07/2026,500,500,500
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Maize,Medium,Local,23/07/2026,2200,2200,2200
Keralam,Pathanamthitta,Ranniangadi Market,Tapioca,Tapioca,Local,23/07/2026,3000,3200,3000
Keralam,Kollam,Punalur Market,Cowpea(Veg),Cowpea (Veg),Local,23/07/2026,4000,5000,4500
Keralam,Kollam,Punalur Market,Amaranthus,Amaranthus,Local,23/07/2026,4000,5500,4500
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,23/07/2026,1540,1540,1540
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,23/07/2026,1389,1389,1389
Keralam,Pathanamthitta,Ranniangadi Market,Pineapple,Other,Local,23/07/2026,4200,4500,4400
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,23/07/2026,8200,8200,8200
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,23/07/2026,3169,7709,6379
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,23/07/2026,2369,2369,2369
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,23/07/2026,2550,2550,2550
Keralam,Kollam,Punalur Market,Cucumbar(Kheera),Cucumbar,Local,23/07/2026,2500,3200,2900
Tripura,Dhalai,Kulai APMC,Bottle gourd,Bottle Gourd,Grade B,23/07/2026,2000,2500,2300
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,23/07/2026,1120,1120,1120
Tripura,Dhalai,Kulai APMC,Banana - Green,Banana - Green,Grade B,23/07/2026,2000,2500,2300
Andhra Pradesh,Srikakulam,Hiramandalam APMC,Paddy(Common),Masuri,Local,23/07/2026,2500,2500,2500
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Cotton (Ginned),Grade Range-1,23/07/2026,8209,9550,9279
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,23/07/2026,2400,2400,2400
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),Paddy,FAQ,23/07/2026,2369,2369,2369
Andhra Pradesh,Palnadu,Ipur APMC,Maize,Local,FAQ,23/07/2026,2300,2400,2350
Andhra Pradesh,Palnadu,Ipur APMC,Paddy(Common),Paddy,FAQ,23/07/2026,2350,2400,2400
