state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,03/09/2026,2369,2389,2379
Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,03/09/2026,2365,2380,2369
Rajasthan,Rajsamand,Rajsamand APMC,Onion,Onion,FAQ,03/09/2026,2000,3000,2500
Punjab,Amritsar,Rayya APMC,Cauliflower,Local,FAQ,03/09/2026,3180,3180,3180
Punjab,Amritsar,Rayya APMC,Bottle gourd,Bottle Gourd,FAQ,03/09/2026,1690,1690,1690
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,03/09/2026,690,690,690
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,03/09/2026,1075,1075,1075
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,03/09/2026,2500,2600,2600
Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,03/09/2026,2369,2380,2379
Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,03/09/2026,2400,2500,2450
Andhra Pradesh,Vijayanagaram,Chipurupalli APMC,Maize,Local,FAQ,03/09/2026,4800,4800,4800
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,03/09/2026,7400,7600,7500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2026,896,896,896
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,03/09/2026,600,700,650
Andhra Pradesh,Ananthapuramu,Rapthadu APMC,Ground Nut Seed,Ground Nut Seed,Grade Range-1,03/09/2026,9500,11500,10500
Gujarat,Amreli,Rajula APMC,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,03/09/2026,6200,6200,6200
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,03/09/2026,2369,2390,2375
Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,03/09/2026,2390,2450,2400
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,03/09/2026,2369,2389,2379
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,03/09/2026,2500,2600,2550
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,03/09/2026,752,752,752
Uttar Pradesh,Hathras,Shadabad APMC,Brinjal,Brinjal,Small,03/09/2026,400,500,450
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,03/09/2026,800,900,850
Gujarat,Amreli,Rajula APMC,Castor Seed,Castor seed,Local,03/09/2026,6655,6655,6655
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,03/09/2026,1790,1790,1790
Rajasthan,Chittorgarh,Kapasan APMC,Wheat,Lokwan,FAQ,03/09/2026,2400,2600,2500
Telangana,Rajanna Siricilla,Gambhiraopet APMC,Paddy(Common),1001,Local,03/09/2026,2390,2390,2390
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,03/09/2026,2400,2400,2400
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Maize,Hybrid/Local,FAQ,03/09/2026,2100,2400,2300
Andhra Pradesh,Bapatla,Kuchinapudi APMC,Black Gram(Urd Beans)(Whole),Local,Local,03/09/2026,9800,10000,9900
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,03/09/2026,8100,8200,8200
Rajasthan,Rajsamand,Rajsamand APMC,Potato,Potato,FAQ,03/09/2026,1000,1200,1100
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,03/09/2026,15000,22500,19500
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Ginger(Dry),Ginger-Organic,Grade Range-1,03/09/2026,13000,13000,13000
Andhra Pradesh,Bapatla,Kuchinapudi APMC,Paddy(Common),B P T,Local,03/09/2026,3300,3500,3400
Andhra Pradesh,Bapatla,Kuchinapudi APMC,Maize,Local,Local,03/09/2026,2800,3000,2900
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,03/09/2026,6750,7500,7000
Andhra Pradesh,Ananthapuramu,Singanamala APMC,Groundnut,Local,Grade Range-1,03/09/2026,6200,7000,6600
Andhra Pradesh,Markapuram,Markapur APMC,Cotton,Desi,FAQ,03/09/2026,8000,8000,8000
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,03/09/2026,1413,1413,1413
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,03/09/2026,17000,27500,22500
Andhra Pradesh,Annamayya,Piler APMC,Gur(Jaggery),NO 3,Local,03/09/2026,4400,5200,4800
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,03/09/2026,715,715,715
Rajasthan,Rajsamand,Rajsamand APMC,Tomato,Tomato,FAQ,03/09/2026,2000,2500,2250
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,03/09/2026,1360,1360,1360
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,03/09/2026,2051,2051,2051
