state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tripura,South Tripura,Manubazar,Ashgourd,Ashgourd,Grade A,25/09/2026,3200,3500,3400
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,25/09/2026,5289,7675,6240
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Lemon,Lemon,Grade A,25/09/2026,7000,9000,8000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cauliflower,Cauliflower,Grade A,25/09/2026,3000,3800,3500
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,25/09/2026,2800,2800,2800
Andhra Pradesh,Guntur,Phirangipuram APMC,Cotton,Cotton (Unginned),Local,25/09/2026,7500,8750,8100
Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,25/09/2026,2440,2440,2440
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Bhindi(Ladies Finger),Bhindi,Grade A,25/09/2026,2000,3000,2500
Odisha,Sundergarh,Panposh APMC,Brinjal,Brinjal,FAQ,25/09/2026,4000,4500,4200
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade A,25/09/2026,800,1000,900
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,25/09/2026,5000,5500,5000
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade A,25/09/2026,1000,2000,1500
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,25/09/2026,5500,6000,5500
Punjab,Mohali,Lalru APMC,Potato,Other,Local,25/09/2026,900,900,900
Punjab,Mohali,Lalru APMC,Cucumbar(Kheera),Other,Local,25/09/2026,2600,2600,2600
Andhra Pradesh,Palnadu,Narasaraopet APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,25/09/2026,6500,6500,6500
Odisha,Sonepur,Pandkital APMC,Tomato,Other,Local,25/09/2026,2500,3000,3000
Andhra Pradesh,Palnadu,Narasaraopet APMC,Cotton,Bunny,FAQ,25/09/2026,8500,8500,8500
Odisha,Sonepur,Dungurapalli APMC,Pointed gourd(Parval),Other,Local,25/09/2026,4500,5000,4800
Rajasthan,Jalore,Jalore APMC,Cucumbar(Kheera),Cucumbar,Local,25/09/2026,1200,1500,1300
Rajasthan,Jalore,Jalore APMC,Cluster beans,Other,Local,25/09/2026,3500,4000,3800
Odisha,Sonepur,Dungurapalli APMC,Onion,Other,Local,25/09/2026,5500,5500,5500
Odisha,Sonepur,Dungurapalli APMC,Brinjal,Other,Local,25/09/2026,3000,3500,3200
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Green Chilli,Green Chilly,Medium,25/09/2026,4000,4000,4000
Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,25/09/2026,2369,2389,2379
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,25/09/2026,2040,2040,2040
Keralam,Idukki,Munnar Market,Onion,Big,Medium,25/09/2026,6500,6500,6500
Keralam,Idukki,Munnar Market,Tapioca,Tapioca,Medium,25/09/2026,5000,5000,5000
Keralam,Idukki,Munnar Market,Tomato,Other,Medium,25/09/2026,4500,4500,4500
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,25/09/2026,2369,2389,2379
Keralam,Idukki,Munnar Market,Pumpkin,Other,Medium,25/09/2026,4500,4500,4500
Andhra Pradesh,Dr.B.R.A.Konaseema,Razole APMC,Coconut,Medium,FAQ,25/09/2026,17500,18000,17500
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,25/09/2026,2500,2700,2600
Tripura,South Tripura,Manubazar,Bhindi(Ladies Finger),Bhindi,Grade A,25/09/2026,5000,6000,5500
Tripura,South Tripura,Manubazar,Amaranthus,Amaranthus,Grade A,25/09/2026,3600,4000,3800
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Green Chilli,Green Chilly,Grade A,25/09/2026,3000,4000,3500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cucumbar(Kheera),Cucumbar,Grade A,25/09/2026,3000,3800,3500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Potato,Other,Grade A,25/09/2026,500,600,550
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,25/09/2026,6000,6000,6000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Water Melon,Other,Grade A,25/09/2026,900,1500,1000
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Papaya,Papaya,Grade A,25/09/2026,2500,3500,3000
Odisha,Sundergarh,Panposh APMC,Carrot,Other,FAQ,25/09/2026,3000,4000,3500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Cabbage,Other,Grade A,25/09/2026,1500,2500,2000
Odisha,Sundergarh,Panposh APMC,Tomato,Hybrid,FAQ,25/09/2026,3000,4000,3500
Keralam,Alappuzha,Harippad Market,Capsicum,Capsicum,FAQ,25/09/2026,9000,9500,9000
Odisha,Sundergarh,Panposh APMC,Bhindi(Ladies Finger),Other,FAQ,25/09/2026,4000,5000,4500
Keralam,Alappuzha,Harippad Market,Bottle gourd,Other,FAQ,25/09/2026,2200,2600,2200
Haryana,Gurgaon,Gurgaon APMC,Cauliflower,Other,Grade A,25/09/2026,2500,3500,3000
Haryana,Gurgaon,Gurgaon APMC,Guava,Other,Grade B,25/09/2026,5000,10000,7500
Punjab,Mohali,Lalru APMC,Tomato,Deshi,Local,25/09/2026,2770,2770,2770
Punjab,Mohali,Lalru APMC,French Beans(Frasbean),French Beans (Frasbean),Local,25/09/2026,5580,5580,5580
Punjab,Mohali,Lalru APMC,Capsicum,Other,Local,25/09/2026,4300,4300,4300
Andhra Pradesh,Palnadu,Narasaraopet APMC,Rice,B P T,FAQ,25/09/2026,6500,6500,6500
Andhra Pradesh,Palnadu,Narasaraopet APMC,Green Gram(Moong)(Whole),Local (Whole),FAQ,25/09/2026,8000,8000,8000
Odisha,Sonepur,Dungurapalli APMC,Bitter gourd,Bitter Gourd,Local,25/09/2026,4000,4000,4000
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,25/09/2026,8100,8200,8200
Rajasthan,Jalore,Jalore APMC,Bhindi(Ladies Finger),Bhindi,Local,25/09/2026,1500,1800,1600
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Apple,Apple,Medium,25/09/2026,7000,7000,7000
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Tomato,Tomato,Medium,25/09/2026,5000,5000,5000
Punjab,Ropar (Rupnagar),Chamkaur Sahib APMC,Ginger(Green),Green Ginger,Medium,25/09/2026,7000,7000,7000
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,25/09/2026,880,880,880
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,25/09/2026,1057,1057,1057
Keralam,Idukki,Munnar Market,Mango(Raw-Ripe),Mango - Raw-Ripe,Medium,25/09/2026,9900,9900,9900
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,25/09/2026,18000,28000,24500
Andhra Pradesh,Markapuram,Podili APMC,Red gram/Arhar/Tur(whole),Arhar (Whole),FAQ,25/09/2026,8200,8400,8300
Andhra Pradesh,YSR Kadapa,Siddavatam APMC,Banana,Medium,Grade B,25/09/2026,1500,1700,1600
Andhra Pradesh,Ananthapuramu,Gooti APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,25/09/2026,5300,7780,6800
Andhra Pradesh,Palnadu,Rompicherla APMC,Paddy(Common),Paddy,FAQ,25/09/2026,2300,2500,2500
Andhra Pradesh,Palnadu,Rompicherla APMC,Maize,Hybrid/Local,FAQ,25/09/2026,2300,2500,2500
Punjab,Bhatinda,Rampuraphul(Nabha Mandi) APMC,Carrot,Other,Grade A,25/09/2026,2000,2700,2500
