state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,Local,09/07/2026,2369,2400,2369
Haryana,Gurgaon,Gurgaon APMC,Bottle gourd,Bottle Gourd,Grade B,09/07/2026,800,1200,1000
Haryana,Rewari,Rewari APMC,Tomato,Other,Medium,09/07/2026,1500,3500,2500
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade B,09/07/2026,1500,2500,2000
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,09/07/2026,1551,1551,1551
Haryana,Gurgaon,Gurgaon APMC,Potato,Other,Grade B,09/07/2026,800,1200,1000
Punjab,Moga,Nihal Singh Wala APMC,Bhindi(Ladies Finger),Other,FAQ,09/07/2026,2500,2500,2500
Punjab,Kapurthala,Bhulath (Nadala) APMC,French Beans(Frasbean),French Beans (Frasbean),Local,09/07/2026,1900,2000,2000
Haryana,Rewari,Rewari APMC,Apple,Apple,Medium,09/07/2026,12000,25000,18000
Punjab,Amritsar,Rayya APMC,Potato,Other,FAQ,09/07/2026,729,729,729
Keralam,Thirssur,Annamanada  VFPCK Market,Banana,Nendra Bale,Grade A,09/07/2026,3500,4800,4200
Haryana,Gurgaon,Gurgaon APMC,Mango,Other,Grade B,09/07/2026,2000,4000,3000
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Maize,Hybrid/Local,FAQ,09/07/2026,1600,1900,1700
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,09/07/2026,1400,1400,1400
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,09/07/2026,928,928,928
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade B,09/07/2026,1500,2000,1750
Haryana,Rewari,Rewari APMC,Onion,Medium,Medium,09/07/2026,1500,3200,2500
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,09/07/2026,1130,1130,1130
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Groundnut,F.A.Q,FAQ,09/07/2026,4800,5100,4900
Punjab,Kapurthala,Bhulath (Nadala) APMC,Cucumbar(Kheera),Cucumbar,Local,09/07/2026,700,750,750
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,09/07/2026,2130,2130,2130
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,09/07/2026,1834,1834,1834
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,09/07/2026,733,733,733
Haryana,Rewari,Rewari APMC,Banana,Other,Medium,09/07/2026,3000,5000,4000
Haryana,Gurgaon,Gurgaon APMC,Brinjal,Brinjal,Grade B,09/07/2026,1000,1400,1200
Punjab,Kapurthala,Bhulath (Nadala) APMC,Green Chilli,Green Chilly,Local,09/07/2026,1700,1800,1750
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,09/07/2026,12000,21500,18600
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,09/07/2026,13000,26000,21000
Haryana,Gurgaon,Gurgaon APMC,Bhindi(Ladies Finger),Other,Grade B,09/07/2026,1500,2000,1750
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,09/07/2026,720,720,720
Haryana,Rewari,Rewari APMC,Potato,Other,Medium,09/07/2026,800,2000,1500
Haryana,Gurgaon,Gurgaon APMC,Cauliflower,Other,Grade B,09/07/2026,2000,4000,3000
Punjab,Amritsar,Rayya APMC,Cauliflower,Local,FAQ,09/07/2026,2315,2315,2315
Punjab,Amritsar,Rayya APMC,Brinjal,Brinjal,FAQ,09/07/2026,512,512,512
Punjab,Kapurthala,Bhulath (Nadala) APMC,Pumpkin,Pumpkin,Local,09/07/2026,700,750,750
