state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Tripura,South Tripura,Biokhora,Carrot,Carrot,FAQ,20/09/2026,7850,8000,7900
Odisha,Kalahandi,Mukhiguda APMC,Tomato,Tomato,Grade B,20/09/2026,2400,3400,2900
Odisha,Kalahandi,Mukhiguda APMC,Cabbage,Cabbage,Grade B,20/09/2026,2400,2700,2550
Haryana,Gurgaon,Gurgaon APMC,Banana,Other,Grade B,20/09/2026,3000,4000,3500
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,20/09/2026,5000,5000,5000
Uttar Pradesh,Hathras,Shadabad APMC,Bottle gourd,Bottle Gourd,Small,20/09/2026,600,700,650
Telangana,Bhadradri Kothagudem,Dammapet APMC,Paddy(Common),1001,FAQ,20/09/2026,2400,2500,2500
Punjab,Amritsar,Rayya(Sathiala) APMC,Paddy(Basmati),Basmati 1509,FAQ,20/09/2026,3750,3750,3750
Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,20/09/2026,2369,2389,2379
Odisha,Kalahandi,Mukhiguda APMC,Brinjal,Brinjal,Grade B,20/09/2026,2500,3500,3000
Haryana,Gurgaon,Gurgaon APMC,Guava,Other,Grade B,20/09/2026,4000,6000,5000
Haryana,Gurgaon,Gurgaon APMC,Onion,Other,Grade A,20/09/2026,4000,4500,4250
Tripura,South Tripura,Kalsi APMC,Green Chilli,Other,FAQ,20/09/2026,12500,12600,12550
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade C,20/09/2026,5000,10000,7500
Uttarakhand,Haridwar,Roorkee APMC,Banana,Other,Medium,20/09/2026,800,1200,1000
Uttar Pradesh,Hathras,Shadabad APMC,Pumpkin,Pumpkin,Small,20/09/2026,600,700,650
Telangana,Bhadradri Kothagudem,Dammapet APMC,Wood,Eucalyptus,FAQ,20/09/2026,400,500,450
Uttar Pradesh,Badaun,Babrala APMC,Potato,Potato,Medium,20/09/2026,580,600,590
Tripura,South Tripura,Kalsi APMC,Tomato,Other,FAQ,20/09/2026,3800,3950,3880
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,20/09/2026,3000,4500,4000
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,20/09/2026,900,1200,1000
Uttarakhand,Haridwar,Roorkee APMC,Cauliflower,Other,Local,20/09/2026,1000,1500,1200
Uttarakhand,Haridwar,Roorkee APMC,Brinjal,Other,Local,20/09/2026,800,1000,900
Telangana,Siddipet,Vantamamidi APMC,Bhindi(Ladies Finger),Bhindi,Local,20/09/2026,1000,1500,1250
Telangana,Siddipet,Vantamamidi APMC,Green Chilli,Green Chilly,Local,20/09/2026,1500,1500,1500
Telangana,Siddipet,Vantamamidi APMC,Tomato,Local,Local,20/09/2026,1000,1400,1200
Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,20/09/2026,2320,2441,2400
Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,FAQ,20/09/2026,2369,2389,2379
Uttar Pradesh,Badaun,Babrala APMC,Paddy(Basmati),Basmati 1509,Local,20/09/2026,2780,2800,2790
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade A,20/09/2026,1000,2000,1500
Odisha,Kalahandi,Mukhiguda APMC,Ridgeguard(Tori),Other,Grade B,20/09/2026,3000,3300,3150
Odisha,Kalahandi,Mukhiguda APMC,Bhindi(Ladies Finger),Bhindi,Grade B,20/09/2026,2500,3300,2900
Haryana,Gurgaon,Gurgaon APMC,Capsicum,Other,Grade A,20/09/2026,2000,4000,3000
