state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Himachal Pradesh,Kangra,SMY Palampur,Raddish,Raddish,FAQ,26/06/2026,3000,3500,3200
Himachal Pradesh,Kangra,SMY Palampur,Brinjal,Brinjal,FAQ,26/06/2026,2200,2500,2400
Himachal Pradesh,Kangra,SMY Palampur,Colacasia,Colacasia,FAQ,26/06/2026,2800,3000,2900
Himachal Pradesh,Kangra,SMY Palampur,Garlic,Average,FAQ,26/06/2026,12000,13000,12500
Manipur,Imphal East,Lamlong Bazaar APMC,Red gram split/Arhar dal/Tur dal,Arhar Dal(Tur),FAQ,26/06/2026,14000,15000,14500
Manipur,Imphal East,Lamlong Bazaar APMC,Banana,Other,Medium,26/06/2026,5500,6000,5750
Manipur,Imphal East,Lamlong Bazaar APMC,Rice,Other,Local,26/06/2026,5100,5100,5100
Himachal Pradesh,Kangra,SMY Palampur,Apple,Apple,Medium,26/06/2026,12000,15000,13500
Himachal Pradesh,Kangra,SMY Palampur,Mango,Other,Medium,26/06/2026,2000,9000,5000
Himachal Pradesh,Kangra,SMY Palampur,Banana,Other,Medium,26/06/2026,4500,5000,4800
Himachal Pradesh,Kangra,SMY Jaisinghpur,Bottle gourd,Bottle Gourd,FAQ,26/06/2026,2000,2800,2400
Himachal Pradesh,Kangra,SMY Jaisinghpur,Cabbage,Cabbage,FAQ,26/06/2026,1800,2200,2000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Onion,Other,FAQ,26/06/2026,2800,3200,3000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Jack Fruit(Ripe),Jack Fruit,Medium,26/06/2026,4500,5500,5000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Water Melon,Other,Medium,26/06/2026,1400,1500,1450
Haryana,Gurgaon,Gurgaon APMC,Tomato,Other,Grade B,26/06/2026,1000,2000,1500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,26/06/2026,940,940,940
Himachal Pradesh,Kangra,SMY Palampur,Mashrooms,Mashrooms,FAQ,26/06/2026,15000,17500,16500
Himachal Pradesh,Kangra,SMY Palampur,Cabbage,Cabbage,FAQ,26/06/2026,1500,2000,1800
Himachal Pradesh,Kangra,SMY Palampur,Pea Pod/Pea Cod/हरी मटर,Other,FAQ,26/06/2026,11000,12000,11500
Manipur,Imphal East,Lamlong Bazaar APMC,Onion,Onion,FAQ,26/06/2026,4000,4500,4250
Himachal Pradesh,Kangra,SMY Palampur,Potato,Potato,FAQ,26/06/2026,1000,1200,1100
Himachal Pradesh,Kangra,SMY Palampur,Tinda,Tinda,FAQ,26/06/2026,3500,4000,3800
Himachal Pradesh,Kangra,SMY Palampur,Lemon,Other,FAQ,26/06/2026,6000,6500,6200
Manipur,Imphal East,Lamlong Bazaar APMC,Masur Dal,Masur Dal,FAQ,26/06/2026,10000,11000,10500
Himachal Pradesh,Kangra,SMY Palampur,Guava,Guava,Medium,26/06/2026,8500,9000,8800
Himachal Pradesh,Kangra,SMY Palampur,Papaya,Papaya,Medium,26/06/2026,4500,5000,4800
Himachal Pradesh,Kangra,SMY Palampur,Mousambi(Sweet Lime),Mousambi,Medium,26/06/2026,10000,10500,10200
Himachal Pradesh,Kangra,SMY Jaisinghpur,Pumpkin,Pumpkin,FAQ,26/06/2026,2100,2500,2300
Himachal Pradesh,Kangra,SMY Jaisinghpur,Colacasia,Colacasia,FAQ,26/06/2026,3000,3500,3200
Himachal Pradesh,Kangra,SMY Jaisinghpur,Tomato,Tomato,FAQ,26/06/2026,3000,3400,3200
Keralam,Ernakulam,Keerampara VFPCK Market,Banana,Nendra Bale,Grade A,26/06/2026,4500,4500,4500
Punjab,Amritsar,Rayya APMC,Onion,Red,FAQ,26/06/2026,1158,1158,1158
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,26/06/2026,1150,1150,1150
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,26/06/2026,1844,1844,1844
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,26/06/2026,1413,1413,1413
Himachal Pradesh,Kangra,SMY Palampur,Bhindi(Ladies Finger),Bhindi,FAQ,26/06/2026,2000,2500,2200
Himachal Pradesh,Kangra,SMY Palampur,Spinach,Spinach,FAQ,26/06/2026,2500,3000,2800
Himachal Pradesh,Kangra,SMY Palampur,Cauliflower,Cauliflower,FAQ,26/06/2026,4500,5000,4800
Himachal Pradesh,Kangra,SMY Palampur,Cucumbar(Kheera),Cucumbar,FAQ,26/06/2026,2000,3000,2500
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,26/06/2026,500,700,600
Uttarakhand,Haridwar,Roorkee APMC,Bottle gourd,Other,Local,26/06/2026,550,750,650
Manipur,Imphal East,Lamlong Bazaar APMC,Green Gram Dal(Moong Dal),Green Gram Dal,FAQ,26/06/2026,12000,13000,12500
Himachal Pradesh,Kangra,SMY Palampur,Karbuja(Musk Melon),Karbhuja,Medium,26/06/2026,3200,3500,3400
Manipur,Imphal East,Lamlong Bazaar APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/06/2026,7500,8000,7750
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,26/06/2026,650,850,750
