state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Keralam,Kottayam,Pampady Market,Bhindi(Ladies Finger),Bhindi,FAQ,01/07/2026,3500,5000,4500
Keralam,Kottayam,Pampady Market,Cucumbar(Kheera),Cucumbar,FAQ,01/07/2026,2000,3500,3000
Keralam,Kottayam,Pampady Market,Tapioca,Tapioca,FAQ,01/07/2026,2200,3000,2500
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,01/07/2026,728,728,728
Odisha,Sundergarh,Panposh APMC,Cauliflower,Other,FAQ,01/07/2026,4000,5000,4500
Keralam,Alappuzha,Harippad Market,Cabbage,Cabbage,FAQ,01/07/2026,4600,5000,4600
Bihar,East Champaran/ Motihari,Raxaul APMC,Potato,Red Nanital,Grade A,01/07/2026,1400,1600,1500
Bihar,East Champaran/ Motihari,Raxaul APMC,Pointed gourd(Parval),Other,Grade A,01/07/2026,1600,1800,1700
Keralam,Kottayam,Pampady Market,Banana - Green,Banana - Green,FAQ,01/07/2026,6000,7500,7000
Keralam,Kottayam,Pampady Market,Cabbage,Cabbage,FAQ,01/07/2026,3800,5500,5000
Keralam,Kottayam,Pampady Market,Cowpea(Veg),Cowpea (Veg),FAQ,01/07/2026,7500,9000,8500
Keralam,Kottayam,Pampady Market,Mango(Raw-Ripe),Mango - Raw-Ripe,FAQ,01/07/2026,3000,4500,4000
Keralam,Kottayam,Pampady Market,Pumpkin,Pumpkin,Grade A,01/07/2026,2200,4000,3000
Keralam,Kottayam,Pampady Market,Tomato,Tomato,FAQ,01/07/2026,4600,6500,5000
Punjab,Amritsar,Rayya APMC,Potato,Other,FAQ,01/07/2026,615,615,615
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,01/07/2026,12000,21000,18200
Odisha,Sundergarh,Panposh APMC,Bhindi(Ladies Finger),Other,FAQ,01/07/2026,3000,3500,3200
Odisha,Sundergarh,Panposh APMC,Bottle gourd,Other,FAQ,01/07/2026,1500,2500,2000
Odisha,Sundergarh,Panposh APMC,Cabbage,Cabbage,FAQ,01/07/2026,2000,3000,2500
Keralam,Alappuzha,Harippad Market,Banana - Green,Other,FAQ,01/07/2026,5000,5500,5000
Keralam,Alappuzha,Harippad Market,Bottle gourd,Other,FAQ,01/07/2026,2200,2600,2300
Keralam,Alappuzha,Harippad Market,Capsicum,Capsicum,FAQ,01/07/2026,10000,10500,10000
Keralam,Kottayam,Pampady Market,Ashgourd,Ashgourd,FAQ,01/07/2026,2500,4000,3500
Keralam,Kottayam,Pampady Market,Bitter gourd,Bitter Gourd,FAQ,01/07/2026,6500,8000,7500
Keralam,Kottayam,Pampady Market,Brinjal,Brinjal,FAQ,01/07/2026,5000,6500,6000
Keralam,Kottayam,Pampady Market,Drumstick,Drumstick,FAQ,01/07/2026,7600,8500,8000
Keralam,Kottayam,Pampady Market,Indian Beans(Seam),Other,FAQ,01/07/2026,9000,10500,10000
Keralam,Kottayam,Pampady Market,Snakeguard,Snakeguard,FAQ,01/07/2026,3500,4500,4000
Punjab,Amritsar,Rayya APMC,Cauliflower,Other,FAQ,01/07/2026,1145,1145,1145
Andhra Pradesh,Sri Sathya Sai,Puttaparthi  APMC,Maize,Local,FAQ,01/07/2026,1800,2200,2000
Odisha,Sundergarh,Panposh APMC,Pumpkin,Other,FAQ,01/07/2026,800,1200,1000
Keralam,Alappuzha,Harippad Market,Amaranthus,Other,FAQ,01/07/2026,5000,5500,5000
Keralam,Alappuzha,Harippad Market,Bitter gourd,Other,FAQ,01/07/2026,6000,6500,6000
Keralam,Alappuzha,Harippad Market,Brinjal,Brinjal,FAQ,01/07/2026,6000,6500,6000
Bihar,East Champaran/ Motihari,Raxaul APMC,Bhindi(Ladies Finger),Bhindi,Grade A,01/07/2026,700,900,800
Bihar,East Champaran/ Motihari,Raxaul APMC,Bitter gourd,Bitter Gourd,Grade A,01/07/2026,1000,1200,1100
Keralam,Kottayam,Pampady Market,Amaranthus,Amaranthus,FAQ,01/07/2026,3500,4500,4000
Keralam,Kottayam,Pampady Market,Cauliflower,Cauliflower,Grade A,01/07/2026,5800,6500,6000
Keralam,Kottayam,Pampady Market,Elephant Yam(Suran)/Amorphophallus,Other,FAQ,01/07/2026,3500,5000,4500
Keralam,Kottayam,Pampady Market,Ginger(Green),Green Ginger,FAQ,01/07/2026,20000,25000,23000
Keralam,Kottayam,Pampady Market,Little gourd(Kundru),Other,FAQ,01/07/2026,4800,6000,5000
Keralam,Kottayam,Pampady Market,Onion,Big,FAQ,01/07/2026,2600,3000,2800
Keralam,Kottayam,Pampady Market,Potato,Big,FAQ,01/07/2026,2300,4000,3500
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,01/07/2026,938,940,939.09
Punjab,Amritsar,Rayya APMC,Onion,Other,FAQ,01/07/2026,1554,1554,1554
Punjab,Amritsar,Rayya APMC,Tomato,Other,FAQ,01/07/2026,740,740,740
Odisha,Sundergarh,Panposh APMC,Tomato,Hybrid,FAQ,01/07/2026,3500,4300,4000
Keralam,Alappuzha,Harippad Market,Beetroot,Beetroot,FAQ,01/07/2026,5500,6000,5500
Keralam,Alappuzha,Harippad Market,Carrot,Other,FAQ,01/07/2026,7000,7500,7000
Keralam,Alappuzha,Harippad Market,Cauliflower,Cauliflower,FAQ,01/07/2026,4600,5000,4600
Bihar,East Champaran/ Motihari,Raxaul APMC,Brinjal,Arkasheela Mattigulla,Grade A,01/07/2026,1500,1700,1600
Punjab,Kapurthala,Bhulath (Nadala) APMC,Bhindi(Ladies Finger),Bhindi,Local,01/07/2026,1400,1500,1500
Keralam,Kottayam,Pampady Market,Beetroot,Beetroot,FAQ,01/07/2026,3400,5000,4000
Keralam,Kottayam,Pampady Market,Colacasia,Other,FAQ,01/07/2026,4000,5500,5000
Keralam,Kottayam,Pampady Market,Green Chilli,Green Chilly,FAQ,01/07/2026,7000,8000,7500
Keralam,Kottayam,Pampady Market,Pumpkin,Pumpkin,FAQ,01/07/2026,2200,4000,3000
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,01/07/2026,1408,1408,1408
Punjab,Amritsar,Rayya APMC,Brinjal,Round,FAQ,01/07/2026,1306,1306,1306
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,01/07/2026,1135,1135,1135
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,01/07/2026,2135,2135,2135
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,01/07/2026,1840,1840,1840
Haryana,Kurukshetra,Pehowa APMC,Bottle gourd,Other,Medium,01/07/2026,800,1200,900
Haryana,Kurukshetra,Pehowa APMC,Mango,Other,Medium,01/07/2026,3500,4500,4000
Andhra Pradesh,Sri Sathya Sai,Puttaparthi  APMC,Groundnut,F.A.Q,FAQ,01/07/2026,6200,6700,6500
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,01/07/2026,13000,26000,21000
Odisha,Sundergarh,Panposh APMC,Brinjal,Brinjal,FAQ,01/07/2026,3000,3500,3200
Odisha,Sundergarh,Panposh APMC,Cucumbar(Kheera),Other,FAQ,01/07/2026,3500,4200,4000
Keralam,Alappuzha,Harippad Market,Ashgourd,Other,FAQ,01/07/2026,4000,4500,4000
