state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,20/07/2026,1390,1390,1390
Uttarakhand,Haridwar,Roorkee APMC,Bottle gourd,Other,Local,20/07/2026,600,800,700
Uttarakhand,Haridwar,Roorkee APMC,Bhindi(Ladies Finger),Other,Local,20/07/2026,1100,1500,1300
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bhindi(Ladies Finger),Bhindi,FAQ,20/07/2026,1450,1490,1480
Punjab,Amritsar,Rayya APMC,Ridgeguard(Tori),Other,FAQ,20/07/2026,2115,2115,2115
Keralam,Idukki,Kattappana Market,Apple,Other,Small,20/07/2026,21500,24000,22500
Keralam,Kollam,Chathanoor Market,Onion,Other,FAQ,20/07/2026,3300,3700,3500
Keralam,Kollam,Chathanoor Market,Potato,Other,FAQ,20/07/2026,2800,3200,3000
Keralam,Kollam,Chathanoor Market,Banana,Palayamthodan,Medium,20/07/2026,3800,4200,4000
Keralam,Kollam,Chathanoor Market,Banana,Red Banana,Medium,20/07/2026,6300,6700,6500
Uttarakhand,Haridwar,Roorkee APMC,Mango,Other,Local,20/07/2026,1200,1800,1500
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,20/07/2026,800,900,850
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,20/07/2026,2369,2468,2369
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,20/07/2026,2400,2500,2450
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,20/07/2026,7300,7500,7400
Keralam,Kollam,Chathanoor Market,Beetroot,Other,FAQ,20/07/2026,6800,7200,7000
Uttarakhand,Haridwar,Roorkee APMC,Cucumbar(Kheera),Other,Local,20/07/2026,500,700,600
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,20/07/2026,924,924,924
