state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Bihar,Kishanganj,Bahadurganj APMC,Potato,Jyoti,FAQ,25/08/2026,1250,1450,1325
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Paddy(Common),Paddy Medium,Local,25/08/2026,2300,2600,2450
Uttar Pradesh,Hathras,Shadabad APMC,Raddish,Raddish,Small,25/08/2026,600,700,650
Uttarakhand,Haridwar,Haridwar Union APMC,Onion,Other,Medium,25/08/2026,2500,4500,3500
Uttarakhand,Haridwar,Haridwar Union APMC,Cucumbar(Kheera),Other,Local,25/08/2026,650,850,750
Uttarakhand,Haridwar,Haridwar Union APMC,Brinjal,Other,Local,25/08/2026,800,1000,900
Uttarakhand,Haridwar,Haridwar Union APMC,Pumpkin,Other,Local,25/08/2026,450,650,550
Uttarakhand,Haridwar,Haridwar Union APMC,Raddish,Other,Local,25/08/2026,1000,1500,1300
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,25/08/2026,2500,2600,2600
Telangana,Adilabad,Jainath APMC,Papaya,Other,Grade C,25/08/2026,1800,2100,2000
Punjab,Amritsar,Rayya APMC,Tinda,Other,FAQ,25/08/2026,1797,1797,1797
Punjab,Amritsar,Rayya APMC,Potato,Potato,FAQ,25/08/2026,758,758,758
Punjab,Amritsar,Rayya APMC,Green Chilli,Green Chilly,FAQ,25/08/2026,1100,1100,1100
Punjab,Amritsar,Rayya APMC,Cucumbar(Kheera),Cucumbar,FAQ,25/08/2026,897,897,897
Andhra Pradesh,Dr.B.R.A.Konaseema,Razole APMC,Coconut,Medium,FAQ,25/08/2026,15600,16000,15600
Bihar,Kishanganj,Kishanganj APMC,Onion,Other,FAQ,25/08/2026,4450,4650,4550
Bihar,Kishanganj,Bahadurganj APMC,Maize,Deshi Red,FAQ,25/08/2026,2350,2550,2450
Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,25/08/2026,2369,2390,2369
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,25/08/2026,2550,2550,2550
Uttarakhand,Haridwar,Haridwar Union APMC,Mango,Other,Local,25/08/2026,2500,4200,3500
Uttarakhand,Haridwar,Roorkee APMC,Pumpkin,Other,Local,25/08/2026,450,650,550
Uttarakhand,Haridwar,Roorkee APMC,Apple,Other,Medium,25/08/2026,7000,10000,8000
Uttarakhand,Haridwar,Haridwar Union APMC,Bhindi(Ladies Finger),Other,Local,25/08/2026,1100,1500,1300
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,25/08/2026,2500,4500,3500
Uttarakhand,Haridwar,Roorkee APMC,Bitter gourd,Other,Local,25/08/2026,650,850,750
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Turmeric,Finger,FAQ,25/08/2026,11000,12000,11500
Punjab,Amritsar,Rayya APMC,Bitter gourd,Bitter Gourd,FAQ,25/08/2026,1364,1364,1364
Telangana,Karimnagar,"Weekly Market Area,RBZ APMC",Bitter gourd,Other,Local,25/08/2026,3000,6000,3000
Haryana,Gurgaon,Gurgaon APMC,Apple,Apple,Grade B,25/08/2026,5000,7000,6000
Bihar,Kishanganj,Kishanganj APMC,Wheat,Other,FAQ,25/08/2026,2450,2575,2475
Andhra Pradesh,Prakasam,Kondapi APMC,Bengal Gram(Gram)(Whole),Average (Whole),Local,25/08/2026,5500,6000,5750
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Groundnut,Local,Local,25/08/2026,6500,6800,6650
